"","titles","years"
"2889","The Hindenburg",1975
"2890","The Rescuers Down Under",1990
"2891","Menace II Society",1993
"2892","Beastly",2011
"2893","Moonlight",2016
"2894","Crank",2006
"2895","Soul Man",1986
"2896","The Majestic",2001
"2897","The Other Sister",1999
"2898","Logan Lucky",2017
"2899","Rings",2017
"2900","The Edge",1997
"2901","Teachers",1984
"2902","The Switch",2010
"2903","Sinister 2",2015
"2904","Internal Affairs",1990
"2905","Oculus",2013
"2906","Saw VI",2009
"2907","Hannibal Rising",2007
"2908","The Island of Dr. Moreau",1996
"2909","Cadillac Man",1990
"2910","The Finest Hours",2016
"2911","Do the Right Thing",1989
"2912","Poetic Justice",1993
"2913","My Life",1993
"2914","Friday",1995
"2915","The Brothers",2001
"2916","Memphis Belle",1990
"2917","Love & Basketball",2000
"2918","Now and Then",1995
"2919","Desperately Seeking Susan",1985
"2920","Florence Foster Jenkins",2016
"2921","The Last Witch Hunter",2015
"2922","Brown Sugar",2002
"2923","Someone Like You",2001
"2924","Midsommar",2019
"2925","Dallas Buyers Club",2013
"2926","No Escape",2015
"2927","The Muppet Christmas Carol",1992
"2928","High Fidelity",2000
"2929","A Passage to India",1984
"2930","Brooklyn's Finest",2009
"2931","Airplane II: The Sequel",1982
"2932","Baby Geniuses",1999
"2933","The Jazz Singer",1980
"2934","Cloud Atlas",2012
"2935","All Dogs Go to Heaven",1989
"2936","Fast Times at Ridgemont High",1982
"2937","Joe Dirt",2001
"2938","The Musketeer",2001
"2939","The Story of Us",1999
"2940","Guarding Tess",1994
"2941","The Big Hit",1998
"2942","Home Again",2017
"2943","Paulie",1998
"2944","Rush",2013
"2945","The Women",2008
"2946","The Missing",2003
"2947","That's Entertainment!",1974
"2948","One Missed Call",2008
"2949","xXx: State of the Union",2005
"2950","Stick It",2006
"2951","Going in Style",1979
"2952","Hell or High Water",2016
"2953","Elizabethtown",2005
"2954","Resident Evil: The Final Chapter",2016
"2955","Glory",1989
"2956","Ricki and the Flash",2015
"2957","The Other Boleyn Girl",2008
"2958","Zombieland: Double Tap",2019
"2959","Eye for an Eye",1996
"2960","Garden State",2004
"2961","The Best of Me",2014
"2962","Bio-Dome",1996
"2963","Ready or Not",2019
"2964","Overboard",1987
"2965","Baby Boom",1987
"2966","Prizzi's Honor",1985
"2967","Winnie the Pooh",2011
"2968","Event Horizon",1997
"2969","In Like Flynn",2018
"2970","Superhero Movie",2008
"2971","The Host",2013
"2972","El Cid",1961
"2973","Machete",2010
"2974","The Forest",2016
"2975","An American Werewolf in Paris",1997
"2976","Harriet the Spy",1996
"2977","Basic",2003
"2978","The Born Losers",1967
"2979","Bulworth",1998
"2980","The Woman in Black 2: Angel of Death",2014
"2981","Blast from the Past",1999
"2982","Sinbad: Legend of the Seven Seas",2003
"2983","Run All Night",2015
"2984","First Kid",1996
"2985","Book of Shadows: Blair Witch 2",2000
"2986","Street Kings",2008
"2987","One for the Money",2012
"2988","Ben-Hur",2016
"2989","Boogie Nights",1997
"2990","House Party",1990
"2991","I.Q.",1994
"2992","Great Expectations",1998
"2993","Houseguest",1995
"2994","A Walk Among the Tombstones",2014
"2995","Protocol",1984
"2996","Sayonara",1957
"2997","Wildcats",1986
"2998","Love the Coopers",2015
"2999","Private Lessons",1981
"3000","Dumb and Dumberer: When Harry Met Lloyd",2003
"3001","Necessary Roughness",1991
"3002","Overcomer",2019
"3003","The Wrestler",2008
"3004","Micki + Maude",1984
"3005","Blood Work",2002
"3006","A Man Apart",2003
"3007","Ramona and Beezus",2010
"3008","Cinerama Holiday",1955
"3009","Modern Problems",1981
"3010","Jacob's Ladder",1990
"3011","The Exorcist III",1990
"3012","North Dallas Forty",1979
"3013","That Awkward Moment",2014
"3014","The Descent",2005
"3015","Searching",2018
"3016","The World's End",2013
"3017","The Adventures of Rocky & Bullwinkle",2000
"3018","Demetrius and the Gladiators",1954
"3019","Howards End",1992
"3020","Chariots of the Gods",1970
"3021","Magic",1978
"3022","Freaky Friday",1976
"3023","The Cotton Club",1984
"3024","Shutter",2008
"3025","The Nanny Diaries",2007
"3026","Leap Year",2010
"3027","Yours, Mine and Ours",1968
"3028","The Hard Way",1991
"3029","Innerspace",1987
"3030","Cactus Flower",1969
"3031","Alex Cross",2012
"3032","Frida",2002
"3033","Æon Flux",2005
"3034","Shadowlands",1993
"3035","Murder at 1600",1997
"3036","Betrayed",1988
"3037","That Thing You Do!",1996
"3038","The Lazarus Effect",2015
"3039","Candyman",1992
"3040","Down Periscope",1996
"3041","Only When I Laugh",1981
"3042","The Last Dragon",1985
"3043","From Dusk Till Dawn",1996
"3044","You Again",2010
"3045","21 & Over",2013
"3046","Other People's Money",1991
"3047","Crocodile Dundee in Los Angeles",2001
"3048","Mr. Woodcock",2007
"3049","Agnes of God",1985
"3050","Desperado",1995
"3051","Dance Flick",2009
"3052","Nancy Drew",2007
"3053","The Outsiders",1983
"3054","Peyton Place",1957
"3055","The Mist",2007
"3056","Billy Madison",1995
"3057","Jumpin' Jack Flash",1986
"3058","Jonah: A VeggieTales Movie",2002
"3059","Her",2013
"3060","Memento",2000
"3061","Captain Corelli's Mandolin",2001
"3062","Funny Farm",1988
"3063","The Muppets Take Manhattan",1984
"3064","W.",2008
"3065","Halloween II",1981
"3066","Serenity",2005
"3067","A Nightmare on Elm Street",1984
"3068","The Art of Racing in the Rain",2019
"3069","All About the Benjamins",2002
"3070","The House",2017
"3071","Mimic",1997
"3072","Mon père, ce héros.",1991
"3073","My Father the Hero",1994
"3074","Escape from L.A.",1996
"3075","Dark Water",2005
"3076","The Fourth Kind",2009
"3077","The International",2009
"3078","Ex Machina",2014
"3079","Tin Men",1987
"3080","The Absent Minded Professor",1961
"3081","Boyhood",2014
"3082","Can't Hardly Wait",1998
"3083","The Great Race",1965
"3084","Heartburn",1986
"3085","The Woman in Red",1984
"3086","The Transporter",2002
"3087","Sweet November",2001
"3088","Top Five",2014
"3089","Jersey Girl",2004
"3090","Irma la Douce",1963
"3091","Escape from New York",1981
"3092","Katy Perry: Part of Me",2012
"3093","Alien Nation",1988
"3094","Black Widow",1987
"3095","Aliens in the Attic",2009
"3096","Don't Tell Mom the Babysitter's Dead",1991
"3097","Twisted",2004
"3098","Fallen",1998
"3099","Nurse Betty",2000
"3100","The Morning After",1986
"3101","The VVitch: A New-England Folktale",2015
"3102","Escape Plan",2013
"3103","Killer Elite",2011
"3104","The Reaping",2007
"3105","All the Money in the World",2017
"3106","The Cutting Edge",1992
"3107","Problem Child 2",1991
"3108","Moscow on the Hudson",1984
"3109","Against All Odds",1984
"3110","Winchester",2018
"3111","Midnight in the Garden of Good and Evil",1997
"3112","Alpha and Omega",2010
"3113","Navy Seals",1990
"3114","Wyatt Earp",1994
"3115","The Wood",1999
"3116","Grindhouse",2007
"3117","Ernest Goes to Jail",1990
"3118","In the Heart of the Sea",2015
"3119","Little Man Tate",1991
"3120","In the Name of the Father",1993
"3121","Piranha 3D",2010
"3122","The Hills Have Eyes",1977
"3123","Logan's Run",1976
"3124","Thunderbolt and Lightfoot",1974
"3125","Enter the Dragon",1973
"3126","Fritz the Cat",1972
"3127","Some Like It Hot",1959
"3128","The November Man",2014
"3129","Invasion of the Body Snatchers",1978
"3130","Kingpin",1996
"3131","Fright Night",1985
"3132","Catch-22",1970
"3133","The Craft",1996
"3134","Never Back Down",2008
"3135","Season of the Witch",2011
"3136","Quiz Show",1994
"3137","Our Idiot Brother",2011
"3138","Gifted",2017
"3139","From Russia with Love",1963
"3140","Thank You for Smoking",2005
"3141","Waking Ned Devine",1998
"3142","The Man Without a Face",1993
"3143","Sex, Lies, and Videotape",1989
"3144","Gorillas in the Mist",1988
"3145","The Sweetest Thing",2002
"3146","Lottery Ticket",2010
"3147","Ghost Dad",1990
"3148","Leap!",2016
"3149","Operation Dumbo Drop",1995
"3150","Summer Rental",1985
"3151","The Other Side of Midnight",1977
"3152","FernGully: The Last Rainforest",1992
"3153","Fearless",2006
"3154","Air Bud",1997
"3155","On the Basis of Sex",2018
"3156","Fargo",1996
"3157","Coral Reef Adventure",2003
"3158","Sicko",2007
"3159","Unleashed",2005
"3160","Fly Away Home",1996
"3161","Don Jon",2013
"3162","Jesus Christ Superstar",1973
"3163","Sling Blade",1996
"3164","The Emerald Forest",1985
"3165","Downsizing",2017
"3166","Lucky Lady",1975
"3167","The Strangers: Prey at Night",2018
"3168","Elektra",2005
"3169","15 Minutes",2001
"3170","Sparkle",2012
"3171","Ice Princess",2005
"3172","In the Heat of the Night",1967
"3173","Arlington Road",1999
"3174","Dolores Claiborne",1995
"3175","Across the Universe",2007
"3176","Renaissance Man",1994
"3177","Quo Vadis",1951
"3178","Class Action",1991
"3179","Hoffa",1992
"3180","The Spy Next Door",2010
"3181","Bronco Billy",1980
"3182","Bridget Jones's Baby",2016
"3183","The People Under the Stairs",1991
"3184","Dead Presidents",1995
"3185","Hearts in Atlantis",2001
"3186","Iron Eagle",1986
"3187","Lord of War",2005
"3188","Tinker Tailor Soldier Spy",2011
"3189","Clerks II",2006
"3190","The Adventures of Huck Finn",1993
"3191","Lionheart",1990
"3192","Spring Break",1983
"3193","Body Heat",1981
"3194","Virtuosity",1995
"3195","Angel Eyes",2001
"3196","Don't Be Afraid of the Dark",2010
"3197","White Boy Rick",2018
"3198","Around the World in 80 Days",2004
"3199","The Life Aquatic with Steve Zissou",2004
"3200","Nine",2009
"3201","An Unmarried Woman",1978
"3202","Observe and Report",2009
"3203","Perfect Stranger",2007
"3204","From Paris with Love",2010
"3205","Corky Romano",2001
"3206","Graduation Day",1981
"3207","The Flamingo Kid",1984
"3208","Weird Science",1985
"3209","An Inconvenient Truth",2006
"3210","Striking Distance",1993
"3211","Beyond and Back",1978
"3212","House of Wax",1953
"3213","Tom and Huck",1995
"3214","Santa Claus: The Movie",1985
"3215","Good Burger",1997
"3216","Sixteen Candles",1984
"3217","The Owl and the Pussycat",1970
"3218","Some Kind of Hero",1982
"3219","The Best Years of Our Lives",1946
"3220","Two of a Kind",1983
"3221","The Wicker Man",2006
"3222","Hot Fuzz",2007
"3223","Night Shift",1982
"3224","My Blue Heaven",1990
"3225","The Losers",2010
"3226","How to Make an American Quilt",1995
"3227","Kevin Hart: What Now?",2016
"3228","Oscar",1991
"3229","Hotel Rwanda",2004
"3230","Traitor",2008
"3231","Ernest Goes to Camp",1987
"3232","Hoodlum",1997
"3233","Boys on the Side",1995
"3234","Eight Crazy Nights",2002
"3235","Caligula",1979
"3236","Circle of Friends",1995
"3237","Endless Love",2014
"3238","Raging Bull",1980
"3239","Ghost Story",1981
"3240","Leap of Faith",1992
"3241","Reindeer Games",2000
"3242","The Usual Suspects",1995
"3243","The Avengers",1998
"3244","Operation Petticoat",1959
"3245","Auntie Mame",1958
"3246","The Covenant",2006
"3247","Kingdom Come",2001
"3248","One True Thing",1998
"3249","Faster",2010
"3250","Agent Cody Banks 2: Destination London",2004
"3251","Pompeii",2014
"3252","Vicky Cristina Barcelona",2008
"3253","Benny & Joon",1993
"3254","Monte Carlo",2011
"3255","The Iron Giant",1999
"3256","Piglet's Big Movie",2003
"3257","Match Point",2005
"3258","Stay Alive",2006
"3259","Sanctum",2011
"3260","Whiskey Tango Foxtrot",2016
"3261","Fighting",2009
"3262","The Players Club",1998
"3263","Transcendence",2014
"3264","Bulletproof Monk",2003
"3265","Constellation",2005
"3266","The Program",1993
"3267","The Long Riders",1980
"3268","American Gigolo",1980
"3269","The Russia House",1990
"3270","Fighting with My Family",2019
"3271","The Remains of the Day",1993
"3272","Goodbye, Columbus",1969
"3273","D3: The Mighty Ducks",1996
"3274","The Care Bears Movie",1985
"3275","Love Happens",2009
"3276","Ella Enchanted",2004
"3277","Revolutionary Road",2008
"3278","Rounders",1998
"3279","Crimes of the Heart",1986
"3280","Guilty as Sin",1993
"3281","Two for the Money",2005
"3282","Being John Malkovich",1999
"3283","Beloved",1998
"3284","Raising Arizona",1987
"3285","Won't You Be My Neighbor?",2018
"3286","Prime",2005
"3287","Missing in Action",1984
"3288","On Her Majesty's Secret Service",1969
"3289","Frankie and Johnny",1991
"3290","Joe Somebody",2001
"3291","Xanadu",1980
"3292","The Gallows",2015
"3293","The Juror",1996
"3294","Titan A.E.",2000
"3295","Rudy",1993
"3296","Dickie Roberts: Former Child Star",2003
"3297","Quest for Camelot",1998
"3298","Booksmart",2019
"3299","Thunderheart",1992
"3300","Pure Luck",1991
"3301","The French Lieutenant's Woman",1981
"3302","My Tutor",1983
"3303","Lt. Robin Crusoe, U.S.N.",1966
"3304","Much Ado About Nothing",1993
"3305","A Dog's Journey",2019
"3306","Babylon A.D.",2008
"3307","My Super Ex-Girlfriend",2006
"3308","The Incredible Burt Wonderstone",2013
"3309","The Black Dahlia",2006
"3310","Captain Ron",1992
"3311","Lucky Number Slevin",2006
"3312","The Warriors",1979
"3313","War",2007
"3314","My Bodyguard",1980
"3315","Hitman: Agent 47",2015
"3316","Magnolia",1999
"3317","Fame",2009
"3318","In Search of Historic Jesus",1979
"3319","City by the Sea",2002
"3320","License to Drive",1988
"3321","The First Power",1990
"3322","Red Corner",1997
"3323","The Alamo",2004
"3324","The Bye Bye Man",2017
"3325","Stuber",2019
"3326","At First Sight",1999
"3327","Edtv",1999
"3328","The Borrowers",1997
"3329","Blue Chips",1994
"3330","Project Almanac",2015
"3331","My Fellow Americans",1996
"3332","The Lion in Winter",1968
"3333","Deuce Bigalow: European Gigolo",2005
"3334","Benji the Hunted",1987
"3335","For the Love of Benji",1977
"3336","Adaptation.",2002
"3337","Victoria & Abdul",2017
"3338","Pink Floyd: The Wall",1982
"3339","Empire of the Sun",1987
"3340","Two Can Play That Game",2001
"3341","Norma Rae",1979
"3342","Emma",1996
"3343","Hustle & Flow",2005
"3344","Nowhere to Run",1993
"3345","The Sword in the Stone",1963
"3346","A Nightmare on Elm Street 5: The Dream Child",1989
"3347","The Bermuda Triangle",1979
"3348","An American Tail: Fievel Goes West",1991
"3349","Darkness",2002
"3350","Don Juan DeMarco",1994
"3351","Son of Flubber",1963
"3352","The Medallion",2003
"3353","Lock Up",1989
"3354","Rough Night",2017
"3355","Cousins",1989
"3356","The Three Musketeers",1973
"3357","Frankenstein",1994
"3358","Death Wish",1974
"3359","Billy Elliot",2000
"3360","Joy Ride",2001
"3361","Victor Victoria",1982
"3362","Friday the 13th: A New Beginning",1985
"3363","Old Yeller",1957
"3364","Hellboy",2019
"3365","Love Don't Cost a Thing",2003
"3366","My Little Pony: The Movie",2017
"3367","Il Postino",1994
"3368","A Lot Like Love",2005
"3369","Only the Lonely",1991
"3370","A Soldier's Story",1984
"3371","Mr 3000",2004
"3372","The Big Wedding",2013
"3373","Ricochet",1991
"3374","The Caine Mutiny",1954
"3375","In Search of the Castaways",1962
"3376","Shining Through",1992
"3377","The Bachelor",1999
"3378","Friday the 13th: Part 2",1981
"3379","Marathon Man",1976
"3380","The Green Berets",1968
"3381","The Player",1992
"3382","Overlord",2018
"3383","Biker Boyz",2003
"3384","The Russians Are Coming the Russians Are Coming",1966
"3385","Buck Rogers in the 25th Century",1979
"3386","Como agua para chocolate",1992
"3387","The Rookie",1990
"3388","Short Circuit 2",1988
"3389","The Quest",1996
"3390","Your Highness",2011
"3391","Consenting Adults",1992
"3392","Mud",2012
"3393","Snowden",2016
"3394","The World's Greatest Lover",1977
"3395","Black or White",2014
"3396","Baggage Claim",2013
"3397","He Got Game",1998
"3398","Oh, God! You Devil",1984
"3399","Just Wright",2010
"3400","The Way Way Back",2013
"3401","The Right Stuff",1983
"3402","The Book Thief",2013
"3403","Married to the Mob",1988
"3404","Battlefield Earth",2000
"3405","The Last Mimzy",2007
"3406","Urban Legends: Final Cut",2000
"3407","The Freshman",1990
"3408","Tough Guys",1986
"3409","Psycho",1998
"3410","Toys",1992
"3411","Rhinestone",1984
"3412","The Darkest Hour",2011
"3413","The Adventures of Ford Fairlane",1990
"3414","Quigley Down Under",1990
"3415","When a Stranger Calls",1979
"3416","A Very Brady Sequel",1996
"3417","Cold Creek Manor",2003
"3418","The Place Beyond the Pines",2012
"3419","Mr. Magoo",1997
"3420","Mars Needs Moms",2011
"3421","The Fog",1980
"3422","Skyline",2010
"3423","Raising Cain",1992
"3424","Shaft",2019
"3425","Waist Deep",2006
"3426","The King and I",1956
"3427","The Bells of St. Mary's",1945
"3428","Conan the Barbarian",2011
"3429","The Black Cauldron",1985
"3430","To Die For",1995
"3431","Dream House",2011
"3432","Coneheads",1993
"3433","Bowling for Columbine",2002
"3434","Mechanic: Resurrection",2016
"3435","Torque",2004
"3436","Amazing Grace",2006
"3437","Straight Talk",1992
"3438","Cujo",1983
"3439","Christine",1983
"3440","Mister Roberts",1955
"3441","As Above, So Below",2014
"3442","Bulletproof",1996
"3443","ATL",2006
"3444","Cabin Fever",2002
"3445","The Next Three Days",2010
"3446","Kuffs",1992
"3447","Things Are Tough All Over",1982
"3448","Stir of Echoes",1999
"3449","The Disaster Artist",2017
"3450","47 Meters Down: Uncaged",2019
"3451","Tales from the Crypt: Demon Knight",1995
"3452","F/X2",1991
"3453","Antwone Fisher",2002
"3454","Weekend Pass",1984
"3455","The Wiz",1978
"3456","Madhouse",1990
"3457","Punchline",1988
"3458","Creepshow",1982
"3459","Phantom Thread",2017
"3460","Ragtime",1981
"3461","The Air Up There",1994
"3462","Flight of the Phoenix",2004
"3463","Iron Will",1994
"3464","Van Wilder",2002
"3465","Fantastic Mr. Fox",2009
"3466","Flicka",2006
"3467","Aloha",2015
"3468","Looney Tunes: Back in Action",2003
"3469","Reality Bites",1994
"3470","The X Files: I Want to Believe",2008
"3471","The Man with the Golden Gun",1974
"3472","A Room with a View",1985
"3473","Quest for Fire",1981
"3474","High School High",1996
"3475","The Apple Dumpling Gang Rides Again",1979
"3476","Intersection",1994
"3477","Shorts",2009
"3478","Super Mario Bros.",1993
"3479","Mr. Baseball",1992
"3480","Proud Mary",2018
