"","titles","years"
"823","Be Natural: The Untold Story of Alice Guy-Blaché",2018
"824","I Called Him Morgan",2016
"825","Aileen: Life and Death of a Serial Killer",2003
"826","Escape Fire: The Fight to Rescue American Healthcare",2012
"827","Stevie",2002
"828","A Ballerina's Tale",2015
"829","No Impact Man: The Documentary",2009
"830","Mein liebster Feind - Klaus Kinski",1999
"831","Carlos Castaneda: Enigma of a Sorcerer",2004
"832","Tower",2016
"833","God the Father",2014
"834","American Promise",2013
"835","Greedy Lying Bastards",2012
"836","Black Gold",2006
"837","Celsius 41.11: The Temperature at Which the Brain... Begins to Die",2004
"838","Sinatra in Palm Springs",2018
"839","Martha & Ethel",1994
"840","My Reincarnation",2011
"841","Biggie and Tupac",2002
"842","De fem benspænd",2003
"843","Kids for Cash",2013
"844","John McEnroe: In the Realm of Perfection",2018
"845","Dina",2017
"846","American: The Bill Hicks Story",2009
"847","Beyond Sight: The Derek Rabelo Story",2014
"848","One Track Heart: The Story of Krishna Das",2012
"849","Stripper",1985
"850","Stranded: I've Come from a Plane That Crashed on the Mountains",2007
"851","Ik wil gelukkig zijn",2016
"852","Throw Down Your Heart",2008
"853","Blindsight",2006
"854","Sunshine Superman",2014
"855","Cold Case Hammarskjöld",2019
"856","The Price of Everything",2018
"857","America: Freedom to Fascism",2006
"858","A Poem Is a Naked Person",1974
"859","Nim-a, geu-gang-eul geon-neo-ji ma-o",2014
"860","Marina Abramovic: The Artist Is Present",2012
"861","The Principle",2014
"862","Author: The JT LeRoy Story",2016
"863","A Bigger Splash",1973
"864","Vidal Sassoon: The Movie",2010
"865","My Date with Drew",2004
"866","The Lifestyle",1999
"867","51 Birch Street",2005
"868","Heal",2017
"869","How to Cook Your Life",2007
"870","Exporting Raymond",2010
"871","16 Days of Glory",1986
"872","Watermark",2013
"873","Praying with Lior",2008
"874","Los Sures",1984
"875","Hating Breitbart",2012
"876","King Corn",2007
"877","Earth: One Amazing Day",2017
"878","The Future of Food",2004
"879","Better Living Through Circuitry",1999
"880","Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche",2011
"881","Kurt Cobain About a Son",2006
"882","Waking Sleeping Beauty",2009
"883","Searching for the Wrong-Eyed Jesus",2003
"884","Loopers: The Caddie's Long Walk",2019
"885","Pray the Devil Back to Hell",2008
"886","Vida Activa",2014
"887","Bright Leaves",2003
"888","Dialogues with Madwomen",1994
"889","Circo",2010
"890","Colliding Dreams",2015
"891","America the Beautiful",2007
"892","Whitey: United States of America v. James J. Bulger",2014
"893","In film nist",2011
"894","The Island President",2011
"895","In a Perfect World",2015
"896","Bill Nye: Science Guy",2017
"897","Five Seasons: The Gardens of Piet Oudolf",2017
"898","The Nomi Song",2004
"899","After Auschwitz",2017
"900","Pump",2014
"901","Prodigal Sons",2008
"902","Enemies of the People",2009
"903","Batkid Begins: The Wish Heard Around the World",2015
"904","The Invisible War",2012
"905","Raiders",2014
"906","Body of War",2007
"907","More Than Honey",2012
"908","Air Guitar Nation",2006
"909","Freedom on My Mind",1994
"910","Crossing the Bridge: The Sound of Istanbul",2005
"911","Visitors",2013
"912","Norman Lear: Just Another Version of You",2016
"913","Turn It Around: The Story of East Bay Punk",2017
"914","Crips and Bloods: Made in America",2008
"915","The Business of Being Born",2008
"916","Zoo",2007
"917","Chef Flynn",2018
"918","Budrus",2009
"919","2012: Time for Change",2010
"920","Strange Powers: Stephin Merritt and the Magnetic Fields",2010
"921","Maidentrip",2013
"922","Happy Valley",2008
"923","Alive and Kicking",2016
"924","The Thought Exchange",2012
"925","The Doctor from India",2018
"926","For No Good Reason",2012
"927","93Queen",2018
"928","Pandora's Promise",2013
"929","Lagerfeld Confidential",2007
"930","El silencio de otros",2018
"931","After Tiller",2013
"932","The Pervert's Guide to Ideology",2012
"933","Arrangiarsi: Pizza... & the Art of Living",2017
"934","Absolute Wilson",2006
"935","Paragraph 175",2000
"936","The Sun Behind the Clouds: Tibet's Struggle for Freedom",2010
"937","The B-Side: Elsa Dorfman's Portrait Photography",2016
"938","V luchakh solntsa",2015
"939","Architects of Denial",2017
"940","Beuys",2017
"941","Darshan: The Embrace",2005
"942","Allah Made Me Funny: Live in Concert",2008
"943","Through a Lens Darkly: Black Photographers and the Emergence of a People",2014
"944","Do Not Resist",2016
"945","Dancing Across Borders",2010
"946","CSNY/Déjà Vu",2008
"947","Monrovia, Indiana",2018
"948","I Am Divine",2013
"949","Flamenco Flamenco",2010
"950","Racing Dreams",2009
"951","Cool It",2010
"952","Drunk Stoned Brilliant Dead: The Story of the National Lampoon",2015
"953","The Providence Effect",2009
"954","3100, Run and Become",2018
"955","Maya Lin: A Strong Clear Vision",1994
"956","If a Tree Falls: A Story of the Earth Liberation Front",2011
"957","Mifune: The Last Samurai",2015
"958","Public Speaking",2010
"959","Alamar",2009
"960","Word Wars",2004
"961","Boogie Man: The Lee Atwater Story",2008
"962","Presenting Princess Shaw",2015
"963","Manolo: the Boy Who Made Shoes for Lizards",2017
"964","Girlhood",2003
"965","Bowl of Dreams",2011
"966","The Force",2017
"967","Limelight",2011
"968","Bang! The Bert Berns Story",2016
"969","Roman Polanski: Wanted and Desired",2008
"970","Let the Fire Burn",2013
"971","Gregory Crewdson: Brief Encounters",2012
"972","Crime After Crime",2011
"973","How to Live Forever",2009
"974","Sagrada: The Mystery of Creation",2012
"975","Sweet Dreams",2013
"976","Maxed Out",2006
"977","Rock School",2005
"978","In Search of Greatness",2018
"979","William Kunstler: Disturbing the Universe",2009
"980","The Trials of Muhammad Ali",2013
"981","Harvest of Empire",2012
"982","Ramen Heads",2017
"983","The End of Poverty?",2008
"984","Only the Strong Survive",2002
"985","Voices of Iraq",2004
"986","Do I Sound Gay?",2014
"987","Beautiful Losers",2008
"988","Dead Can Dance: Toward the Within",1994
"989","Divan",2003
"990","Farmageddon",2011
"991","Terms and Conditions May Apply",2013
"992","The Gardener",2016
"993","Finding Joe",2011
"994","The Paris Opera",2017
"995","Heavy Water",2017
"996","That Man: Peter Berlin",2005
"997","Korengal",2014
"998","The Lovers & the Despot",2016
"999","Into Eternity: A Film for the Future",2010
"1000","Nijinsky: The Diaries of Vaslav Nijinsky",2001
"1001","The Boys: The Sherman Brothers' Story",2009
"1002","In a Dream",2008
"1003","Billabong Odyssey",2003
"1004","Plagues and Pleasures on the Salton Sea",2004
"1005","The Other F Word",2011
"1006","An Inconsistent Truth",2012
"1007","Twiceland",2018
"1008","The Nature of Existence",2009
"1009","Cropsey",2009
"1010","Harlan: In the Shadow of Jew Suess",2008
"1011","L'image manquante",2013
"1012","Dare Not Walk Alone",2006
"1013","Screamers",2006
"1014","Occupy Unmasked",2012
"1015","The Lottery",2010
"1016","Women Art Revolution",2010
"1017","To Be Takei",2014
"1018","Shoot Down",2007
"1019","Meeting People Is Easy",1998
"1020","Hiding and Seeking: Faith and Tolerance After the Holocaust",2004
"1021","Venus and Serena",2012
"1022","American Casino",2009
"1023","Keep Quiet",2016
"1024","Burma VJ: Reporter i et lukket land",2008
"1025","Fiddlin'",2018
"1026","Double Dare",2004
"1027","The Last Man on the Moon",2014
"1028","Alice Neel",2007
"1029","The Internet's Own Boy: The Story of Aaron Swartz",2014
"1030","Ghosts of Cité Soleil",2006
"1031","Live Nude Girls Unite!",2000
"1032","American Mustang",2013
"1033","The China Hustle",2017
"1034","A Perfect Candidate",1996
"1035","Pianomania",2009
"1036","Shakespeare Behind Bars",2005
"1037","Love, Antosha",2019
"1038","The Yes Men Are Revolting",2014
"1039","God Loves Uganda",2013
"1040","Saving Banksy",2017
"1041","The Queen",1968
"1042","Runaway Slave",2012
"1043","Quest",2017
"1044","Sing Your Song",2011
"1045","Orgasm Inc.",2009
"1046","Saving Brinton",2017
"1047","The Goebbels Experiment",2005
"1048","Surviving Progress",2011
"1049","Gunnin' for That #1 Spot",2008
"1050","On the Ropes",1999
"1051","Arguing the World",1997
"1052","Collapse",2009
"1053","Over Your Cities Grass Will Grow",2010
"1054","Twenty Two",2015
"1055","Command and Control",2016
"1056","William S. Burroughs: A Man Within",2010
"1057","In Jackson Heights",2015
"1058","Hal",2018
"1059","Bra Boys",2007
"1060","Summer in the Forest",2017
"1061","Etoiles: Dancers of the Paris Opera Ballet",2001
"1062","There's No Place Like Utopia",2014
"1063","This So-Called Disaster: Sam Shepard Directs the Late Henry Moss",2003
"1064","The Proposal",2018
"1065","Vajra Sky Over Tibet",2006
"1066","We Are X",2016
"1067","Mademoiselle C",2013
"1068","Paris Was a Woman",1996
"1069","Ballplayer: Pelotero",2011
"1070","The Pruitt-Igoe Myth",2011
"1071","Ai Weiwei: The Fake Case",2013
"1072","What Is Democracy?",2018
"1073","Moving the Mountain",1994
"1074","The Dog",2013
"1075","William Eggleston in the Real World",2005
"1076","Outrage",2009
"1077","Carmine Street Guitars",2018
"1078","12 O'Clock Boys",2013
"1079","Hitler's Hollywood",2017
"1080","Tickling Giants",2016
"1081","The Extraordinary Voyage",2011
"1082","My Journey Through French Cinema",2016
"1083","Tomorrow",2015
"1084","Free Trip to Egypt",2019
"1085","Money for Nothing",2013
"1086","Big Men",2013
"1087","Antonio Lopez 1970: Sex Fashion & Disco",2017
"1088","Get Bruce",1999
"1089","OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2010
"1090","Next Goal Wins",2014
"1091","Brother Minister: The Assassination of Malcolm X",1994
"1092","Danny Says",2015
"1093","The Oath",2010
"1094","Terror's Advocate",2007
"1095","We Live in Public",2009
"1096","A State of Mind",2004
"1097","The Brandon Teena Story",1998
"1098","Last Call at the Oasis",2011
"1099","Hell and Back Again",2011
"1100","Nowitzki: The Perfect Shot",2014
"1101","Het nieuwe Rijksmuseum",2008
"1102","Liyana",2017
"1103","Moving Midway",2007
"1104","Louder Than a Bomb",2010
"1105","Tom Dowd & the Language of Music",2003
"1106","Unrest",2017
"1107","Addiction Incorporated",2011
"1108","GMO OMG",2013
"1109","Divine Trash",1998
"1110","Just One Drop",2017
"1111","Yiddish Theater: A Love Story",2005
"1112","What Our Fathers Did: A Nazi Legacy",2015
"1113","The Short Game",2013
"1114","Power Trip",2003
"1115","Tell Them Who You Are",2004
"1116","Divide and Conquer: The Story of Roger Ailes",2018
"1117","Ekspeditionen til verdens ende",2013
"1118","Le dernier des injustes",2013
"1119","People v. The State of Illusion",2012
"1120","The Woodmans",2010
"1121","Beyond the Gates of Splendor",2002
"1122","The Life of Reilly",2006
"1123","Oh My God",2009
"1124","Where Soldiers Come From",2011
"1125","Germans & Jews",2016
"1126","The Legend of Pale Male",2009
"1127","I Am the Blues",2015
"1128","Granito",2011
"1129","The Heart of Nuba",2016
"1130","Wagner & Me",2010
"1131","Rising from Ashes",2012
"1132","78/52: Hitchcock's Shower Scene",2017
"1133","Paul Williams Still Alive",2011
"1134","Tying the Knot",2004
"1135","Death by China",2012
"1136","School Life",2016
"1137","NOW: In the Wings on a World Stage",2014
"1138","The Quiet One",2019
"1139","Benjamin Smoke",2000
"1140","Searching for Ingmar Bergman",2018
"1141","Our New President",2018
"1142","Refusenik",2007
"1143","Bubot Niyar",2006
"1144","Welcome to Leith",2015
"1145","Mumia: Long Distance Revolutionary",2012
"1146","The Road Movie",2016
"1147","Finders Keepers",2015
"1148","The Raft",2018
"1149","Tales of the Brothers Quay",1987
"1150","Rat Film",2016
"1151","Dancer",2016
"1152","King Georges",2015
"1153","The Year of the Yao",2004
"1154","Comic-Con Episode IV: A Fan's Hope",2011
"1155","Paul Goodman Changed My Life",2011
"1156","Our City Dreams",2008
"1157","This Ain't No Mouse Music",2013
"1158","A Decade Under the Influence",2003
"1159","Boxing Gym",2010
"1160","Orchestra of Exiles",2012
"1161","Censored Voices",2015
"1162","Been Rich All My Life",2006
"1163","Sobibór, October 14, 1943, 4 p.m.",2001
"1164","Making the Boys",2011
"1165","Far Out Isn't Far Enough: The Tomi Ungerer Story",2012
"1166","The Children of Chabannes",1999
"1167","Seitti - kilvoittelijan päiväkirja",2009
"1168","The Unknowns",2016
"1169","Ahead of Time: The Extraordinary Journey of Ruth Gruber",2009
"1170","Bert Stern: Original Madman",2011
"1171","The Turandot Project",2000
"1172","Meeting Resistance",2007
"1173","Sisters in Law",2005
"1174","Of Time and the City",2008
"1175","The Hip Hop Project",2006
"1176","Spettacolo",2017
"1177","Me & Isaac Newton",1999
"1178","Living in Emergency",2008
"1179","Brimstone & Glory",2017
"1180","The Dhamma Brothers",2008
"1181","Moynihan",2018
"1182","Reel Paradise",2005
"1183","Sacco and Vanzetti",2006
"1184","Running from Crazy",2013
"1185","Kestrel's Eye",1998
"1186","Uncovered: The War on Iraq",2004
"1187","Sidemen: Long Road to Glory",2016
"1188","The Autobiography of Nicolae Ceausescu",2010
"1189","Whores' Glory",2011
"1190","Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",2010
"1191","Grey Gardens",1975
"1192","Patti Smith: Dream of Life",2008
"1193","Sans Soleil",1983
"1194","GasLand",2010
"1195","Ouwehoeren",2011
"1196","Fighting for Life",2008
"1197","Freebird... The Movie",1996
"1198","Hit So Hard",2011
"1199","Walking on Dead Fish",2008
"1200","American Teacher",2011
"1201","Khodorkovsky",2011
"1202","The Seventh Fire",2015
"1203","Buddy",2018
"1204","Hats Off",2008
"1205","Berlin",2007
"1206","No Greater Love",2015
"1207","A Fierce Green Fire",2012
"1208","Romántico",2005
"1209","In Pursuit of Silence",2015
"1210","Charm City",2018
"1211","Time to Choose",2015
"1212","Westwood: Punk, Icon, Activist",2018
"1213","180° South",2010
"1214","Fire in the Blood",2013
"1215","Deux de la Vague",2010
"1216","Saint Misbehavin': The Wavy Gravy Movie",2009
"1217","Side by Side",2012
"1218","American Swing",2008
"1219","Long Shot: The Kevin Laue Story",2012
"1220","Hearts and Minds",1974
"1221","The Best Democracy Money Can Buy",2016
"1222","Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?)",2010
"1223","Garbo: El espía",2009
"1224","Troublemakers: The Story of Land Art",2015
"1225","39 Pounds of Love",2005
"1226","Superstar in a Housedress",2004
"1227","Dealt",2017
"1228","Horn from the Heart: The Paul Butterfield Story",2017
"1229","On Her Shoulders",2018
"1230","Barenaked in America",1999
"1231","30 Years of Garbage: The Garbage Pail Kids Story",2017
"1232","The Ambassador",2011
"1233","The Windmill Movie",2008
"1234","Who Gets to Call It Art?",2006
"1235","WMD: Weapons of Mass Deception",2004
"1236","Take Me to the River",2014
"1237","You've Been Trumped",2011
"1238","Bronx Gothic",2017
"1239","Leaving Home, Coming Home: A Portrait of Robert Frank",2004
"1240","Freedom to Love",1969
"1241","Southpaw",1999
"1242","Peace Officer",2015
"1243","Wrestle",2018
"1244","Milford Graves Full Mantis",2018
"1245","Unlocking the Cage",2016
"1246","Earth Days",2009
"1247","Broadway Idiot",2013
"1248","October Country",2009
"1249","Jane's Journey",2010
"1250","Hitler's Children",2011
"1251","The Garden",2008
"1252","Sembene!",2015
"1253","Through the Fire",2005
"1254","For Sama",2019
"1255","Transformation: The Life and Legacy of Werner Erhard",2006
"1256","Henri Cartier-Bresson: The Impassioned Eye",2003
"1257","Gotta Dance",2008
"1258","Pink Ribbons, Inc.",2011
"1259","Wrestling with Angels: Playwright Tony Kushner",2006
"1260","Naples '44",2016
"1261","The Topp Twins: Untouchable Girls",2009
"1262","No Home Movie",2015
"1263","American Storytellers",2003
"1264","Radio Unnameable",2012
"1265","L'enfer d'Henri-Georges Clouzot",2009
"1266","Beyond Vanilla",2001
"1267","Behind the Burly Q",2010
"1268","Disturbing the Peace",2016
"1269","Otter 501",2012
"1270","Lost Bohemia",2010
"1271","Emmanuel's Gift",2005
"1272","Videocracy",2009
"1273","Letter from Masanjia",2018
"1274","Can't Stand Losing You: Surviving the Police",2012
"1275","Nursery University",2008
"1276","For Ahkeem",2017
"1277","The Departure",2017
"1278","Video Games: The Movie",2014
"1279","The Iran Job",2012
"1280","Islam: What the West Needs to Know",2006
"1281","Happy Valley",2014
"1282","Regret to Inform",1998
"1283","Greenwich Village: Music That Defined a Generation",2012
"1284","My Scientology Movie",2015
"1285","Be Here Now",2015
"1286","The Atomic Cafe",1982
"1287","Generation Startup",2016
"1288","The Judge",2017
"1289","The Other City",2010
"1290","Cuba feliz",2000
"1291","Lightning Over Braddock: A Rustbowl Fantasy",1988
"1292","Giuliani Time",2005
"1293","Hugh Hefner: Playboy, Activist and Rebel",2009
"1294","Trudell",2005
"1295","The Revisionaries",2012
"1296","S21: The Khmer Rouge Killing Machine",2003
