"","titles","years"
"1040","1945 From This Day",2018
"1042","His Majesty's Sergeant",1983
"1044","Piesn o wypedzonych",2013
"1045","Greetings from ISIS",2019
"1048","Conflagration",2019
"1049","The Last Day of Darkness",2017
"1050","New Life",2017
"1056","Jezeli zapomnimy o nich...",2014
"1057","GirlFight: Model Kombat",2018
"1060","Kelai Draupadai",2012
"1061","Alone We Fight",2018
"1064","No Surrender",2018
"1067","Marakkar",2020
"1068","Bravo 5",2015
"1069","WWI: An American Martyr",2018
"1070","A Tale of Love",2015
"1074","Six",2018
"1075","Looking for Cuba",2007
"1078","True to Our Native Land",2016
"1082","Plutôt mourir que mourir",2017
"1083","The Last Guest",2017
"1086","Ano Hi No Orugan",2019
"1089","The Code",2018
"1091","Tovarishch pesnya",1966
"1092","Sahibini Arayan Madalya",1991
"1094","Chana o Muktijuddho",2009
"1095","Cherkasy",2019
"1096","The Unimagined Lives of Our Neighbors",2018
"1097","Börü",2018
"1098","Syn",2018
"1100","Tim",2018
"1101","Gul Makai",2020
"1102","Panipat",2019
"1103","Operation Route 66",2017
"1105","Chi feng hao",1959
"1106","Kralj Petar I",2018
"1108","The Civil War",1991
"1109","Jiang shan feng yu",2010
"1110","World War Mud",1982
"1111","La marine au combat",1945
"1112","King Gojong and Martyr An Jung-Geun",1959
"1115","Attucks: The School that Opened a City",2016
"1117","Giai phóng Sai Gòn",2005
"1118","Song of a Warrior",2018
"1119","A Long Way Around",2018
"1122","Honor: The Legacy of Jose Abad Santos",2018
"1124","And: Geçmisin bedeli",2018
"1127","White City",2017
"1128","15 Minutes of War",2019
"1129","The Doom of the Van Imhoff",2017
"1130","Hachi gatsu jûgo-nichi no dôran",1962
"1131","La planta insolente",2017
"1132","Son of a Gun",2019
"1134","Letters for Annie: Memories from World War II",2018
"1135","Parwaaz Hai Junoon",2018
"1136","Never Say Goodbye",2018
"1137","Causa Justa",2019
"1139","The Bullet within",2018
"1140","Aleppo Earthquake",2017
"1141","Fires",2016
"1142","You Come From Far Away",2018
"1143","Women with Gunpowder Earrings",2018
"1145","The Burying Party",2018
"1146","Bill's Thud: A Journey Home",2018
"1147","The King",2019
"1149","Sensuikan Rogô imada fujôsezu",1954
"1151","The Limits of Waiting",2017
"1152","Thousand Yard Stare",2018
"1153","Kurukshetra",2019
"1154","Gwihyang, keutnaji anh-eun iyagi",2017
"1155","Kûnyan to gonin no totsugekihei",1958
"1156","Tennô, kôgô to nisshin sensô",1958
"1157","Huachichil Crossing",2017
"1158","Oliver Tambo: Have You Heard From Johannesburg",2018
"1159","Gunshin Yamamoto gensui to Rengô kantai",1956
"1160","Bordo Bereliler Afrin",2018
"1161","Stiller Kamerad",2017
"1164","Mobile Suit Gundam Thunderbolt: Bandit Flower",2017
"1166","En svensk tiger",2018
"1167","Through Our Eyes",2018
"1168","Bomb, yek asheghaneh",2018
"1170","Sarv Zire Ab",2018
"1171","Mahoora",2018
"1172","Be Vaghte Sham",2018
"1173","Tangeye Abu Ghorayb",2018
"1176","Cheshm-e shishei",1991
"1177","Soldier's Joy",2018
"1178","Pol-e azadi",1982
"1180","Hiding Sword",2016
"1181","Delirium",2003
"1182","Dong yuan ling",1981
"1183","Christmas at the Royal Hotel",2018
"1184","iD",2018
"1185","Cudo u Bosni",1995
"1186","Nü bing yuan wu qu",1986
"1187","Mientras dure la guerra",2019
"1188","Nan hai de zao chen",1964
"1190","I Jan Baalsruds fotspor",2014
"1191","Henry V",2018
"1192","Consensual Injustice",2007
"1193","Hamase-ye ghahramanan",1998
"1194","Goorkan",1985
"1198","Entrapment",2015
"1199","Zofia",1915
"1200","A Soldier's Story",2015
"1201","Jede Hand dem Vaterland",1917
"1202","Zhan Du Xiao",2018
"1203","Rubezh",2018
"1204","She gu qi bing",1989
"1205","Hong liu",1996
"1206","Sajjan Singh Rangroot",2018
"1207","Chahar Esfahani dar Baghdad",2016
"1208","Area 88: Act III - Burning Mirage",1986
"1209","Qiang du guan shan",1977
"1210","Battle of Xiangjiang River",2017
"1211","Yong shì",2016
"1212","Hayati: My life",2018
"1213","Living in the Story",2019
"1214","Shui",1957
"1215","Zui hou ba ge ren",1980
"1216","Peace",2019
"1217","The Image You Missed",2018
"1218","Sympathy for the Devil",2019
"1219","Akharin shenasayi",1994
"1220","Berkakamacho",2017
"1221","Kaigunheigakkô monogatari: Aa! Etajima",1959
"1222","Kiborgy. Heroyi ne vmyrayut",2017
"1224","Yazh",2017
"1226","Dawn of Huntec: Stalked",2018
"1227","Rwanda",2018
"1228","Unprescribed",2019
"1230","Rasha's Dream",2017
"1231","The heritage",2017
"1232","Afreen",2018
"1234","Nan hai feng yun",1976
"1235","Prosecuting Evil",2018
"1236","Toxic Poisoning",2016
"1237","Tammisunnuntai 1918",2017
"1239","Homemade",2019
"1241","Sakhi",2018
"1243","Carsten's Letters",2017
"1244","Jiyan's Story",2017
"1247","Fereshtegan-e ghassab",2013
"1248","Aroos-e Halabche",1991
"1249","Almas-e banafsh",1990
"1250","Otagh-e yek",1987
"1251","Doleto",1985
"1253","Hürkus",2018
"1255","Testimonies of War: UK Armenians and WWI",2017
"1256","From Shock to Awe",2019
"1258","Writing on Snow",2017
"1259","Mamangam",2019
"1261","Akharin marhaleh",1996
"1262","Yoresh",1998
"1263","The New Barbarianism",2017
"1264","Mission of Honor",2018
"1265","Shomaresh-e ma'koos",1998
"1266","Ma istadeim",1984
"1267","Människor är som dansande stjärnor",2005
"1268","Kaigun",1963
"1269","Road to Freedom: The Algerian Secret Services Part II",2017
"1270","Road to Freedom: The Algerian Secret Services Part I",2016
"1271","Razgrom militaristkoy Japonii",1945
"1273","BalletBoyz: Young Men",2016
"1274","The Form of the Present",2017
"1275","Road to Freedom: Armament in the Algerian War",2015
"1276","Road to Freedom: The Radio Transmissions",2013
"1277","Road to Freedom: Women in the Algerian Secret Services",2012
"1278","Zhan shen ji",2018
"1279","The Mossad: Imperfect Spies",2018
"1281","a new test",2017
"1282","Le chant du loup",2019
"1283","Mehbooba",2018
"1284","Carnaval",2006
"1285","Can Feda",2018
"1286","Chan Troi Tim",1971
"1287","The Last Note",2017
"1288","The Speech",2012
"1289","5 Minutes Silence",2018
"1290","Sputnik: The Shock of the Century",2017
"1291","Escape and Evasion",2019
"1292","The Reconciliation",2017
"1294","P.K.P.",1926
"1295","Patriot",2017
"1296","MBF: Man's Best Friend",2019
"1298","The Legend of the Galactic Heroes: Die Neue These Seiran",2019
"1299","Improve Every Day",2019
"1300","Revolution Selfie; The Red Battalion",2017
"1302","Enduring Democracy: The Monterey Petition",2019
"1303","War for Peace",2017
"1305","Young Angel",1992
"1306","This is Not a War Story",2020
"1307","Story of April",2018
"1308","Kony: Order from Above",2017
"1309","Didar",1995
"1310","Skvoz tuman",2016
"1312","Fen dou",1932
"1315","Ende Neu",2018
"1317","The War of Loong",2017
"1319","Olegs krig",2017
"1320","Direnis Karatay",2018
"1321","C Section",2017
"1322","Du Li Zhong Dui",2015
"1323","Hex",2017
"1324","Uprooting",2017
"1325","Yatay",2017
"1326","Wolf Hound",2020
"1328","Mobile Suit Gundam: The Origin V - Clash at Loum",2017
"1329","Choosing Hope; Jewish Responses to the Holocaust",2017
"1330","From Music into Silence",2018
"1331","Etoiles d'argent",2016
"1332","The Eight Hundred",2019
"1333","Stronger Than Arms",2014
"1334","Inkotanyi",2017
"1336","Tunel",1993
"1337","Parvaz-e Khamoosh",1999
"1338","Dakal",1996
"1339","Paseantes",2005
"1341","Majrooh-e jangi",1999
"1342","Hadaf-e sakht",1998
"1343","Mission War Flame",1987
"1344","Yasen Kangofu",1953
"1346","Soldier Warriors",1986
"1347","Soren dasshutsu: Onna gun'i to nise kyôjin",1958
"1348","Mariam Short Doc.",2017
"1349","Suicide Rangers",1993
"1350","Subedar Joginder Singh",2018
"1353","Chattogram Astragar Lunthan",1980
"1354","Suomen hauskin mies",2018
"1355","Oma maa",2018
"1356","A Hole in Our Flag, a Hole in Our Heart: The Realpolitik of the 1956 Hungarian Revolution",2017
"1357","Ghetto Uprising: The Untold Story",2017
"1358","3 Boys : Documentary",2017
"1359","Iron Cross Brothers on the East Front",2017
"1361","Werewolf",2018
"1362","Landscapes of War, Landscapes of Peace",2017
"1363","Even in Another Life These Times Won't be Forgotten",2017
"1364","Jian jun da ye",2017
"1366","The Cave",2019
"1368","Defenders",2017
"1369","Gözyasina Yer Yok",2017
"1370","Na Parizh!",2019
"1372","Soldado Milhões",2018
"1373","Voice of Silence",2016
"1374","Perhaps a Hero",2017
"1375","Paltan",2018
"1376","The Tale of the Brave Sea Captain and His Search for the Elusive Foe",2017
"1377","Black Milk of Daybreak",2017
"1379","Pishtazan-e fath",1984
"1380","Mi ling jie ji",1986
"1383","The Rose in the Flame",2020
"1384","Nofozi",2010
"1387","An bian ji lang",1964
"1388","M.I.A. A Greater Evil",2018
"1389","Le collier rouge",2018
"1390","Running on Empty",2016
"1392","Overdrive: Return Point",2016
"1393","Waiting for Anya",2020
"1394","The Art of War",2018
"1395","Tri dnya do vesny",2017
"1396","The Borrowed Dress",2018
"1397","Jirga",2018
"1398","The Remnants",2017
"1399","Wo men shi ba lu jun",1978
"1400","Fighting to Film",2017
"1401","Kholodnoe tango",2017
"1403","Instrument of War",2017
"1404","The Last Supper Of The Levant",2017
"1406","Future: Open",2017
"1407","The Good Soldier Schwejk",2018
"1408","Charlie's Letters",2017
"1409","Return to Honor",2012
"1411","Jing gang shan",1993
"1412","Paektusan II",1980
"1413","Paektusan I",1980
"1414","The Man Who Killed Hitler and Then the Bigfoot",2018
"1415","Isis Bride",2017
"1418","Staraya Krepost'",1938
"1419","Dajjal the Slayer and His Followers",2019
"1420","Tu cheng xue zheng",1987
"1421","G'vurot",2018
"1424","Jerusalem, We Are Here",2016
"1425","Kompani Hansteen",2017
"1426","Battle of Persian Gulf II",2017
"1427","Surovye dni",1933
"1428","Oriental Casablanca",2009
"1429","Hunger for Truth",2017
"1430","Ciel rouge",2017
"1431","Escape to Athena: Cast and Crew Interviews",1978
"1432","König Motor",1915
"1433","Resentment",2019
"1434","Yume No Manimani",2007
"1437","Mang nu da tao wang",1966
"1438","Midway",2019
"1439","Removed from Reality",2017
"1440","General",2019
"1441","Zhan huo zhong de qing chun",1959
"1442","Resistance",2020
"1443","Yun wu shan zhong",1959
"1444","Chang hong hao qi yi",1958
"1445","The Regulators 250th Anniversary Edition",2017
"1446","Sky Hunter",2017
"1447","Yi kuai yin yuan",1974
"1449","Flames of War",2018
"1450","Ying xiong tan ke shou",1962
"1451","L'uomo che non cambiò la storia",2016
"1452","Lü liang ying xiong",1950
"1453","Chang kong bi yi",1958
"1454","Lie huo zhen jin",1959
"1455","Noi eravamo",2017
"1456","Tidewater",2017
"1457","Qian shao",1959
"1458","Bi hai dan xin",1963
"1459","Hanagatami",2017
"1461","Combatants",2016
"1462","Struggle for Recovery: Women's Stories from Northern Uganda",2017
"1463","Mteri chemi - dzma chemi!",2016
"1464","Hamase-ye darre-ye Shiler",1987
"1468","The Monster Within",2017
"1469","The Blood",2019
"1470","Fu chou de nu ren",1992
"1471","Di Ritorno dal Vento",2015
"1472","Raoul's Boys of Budapest",2018
"1474","Bonhoeffer: Holy Traitor",2021
"1476","The Dead Nation",2017
"1477","The Eternals",2017
"1478","Qayalarda qalan ses",1995
"1480","Svideteli",2018
"1481","In the Shadow of Suribachi: Sammy's Story",2017
"1482","Mother, I'm Joseph",2017
"1483","The Legend of Mirage",2017
"1484","Da zhuan zhe: Ting jin da bie shan",1996
"1486","The Forgotten War",2015
"1488","Zahradnictví: Rodinný prítel",2017
"1489","The Coming Convergence",2017
"1490","No Chance",2016
"1491","British",2017
"1493","Sardari's Enigma",2016
"1494","Saebyol",1980
"1496","The Awful wars",2017
"1497","Juntong te qian dui",1990
"1498","Jiandie zhan yu nu se wuguan",1989
"1499","Run(d) for Freedom",2017
"1500","O Jehovah, ... I Trust in You",2016
"1501","Da zhuan zhe: Ao zhan lu xi nan",1996
"1502","My House is Cloudy",2016
"1503","Radovan: Povik Iza Zidova Tamnice",2017
"1504","Da jin jun: Da zhan Ning Hu Hang",1999
"1505","Da jin jun: Xi juan da xi nan",1998
"1506","18 kvadrat",2007
"1507","Da jin jun: Nan xian da zhui jian",1997
"1508","Da jin jun: Jie fang da xi bei",1996
"1509","Roozhaye Zendegi",2012
"1510","Ting zhan yi hou",1962
"1511","Anak-Anak Revolusi",1964
"1512","Toha, Pahlawan Bandung Selatan",1961
"1513","Zhencha bing",1974
"1518","Asad Sina",2016
"1519","Fatal Command",1986
"1520","A Árvore",2018
"1521","Dong ling da dao",1986
"1522","Ji Hong Chang",1979
"1523","Lal Sobujer Sur",2016
"1526","Pei jian jiang jun",1982
"1527","Set in Stone",2017
"1528","Les confins du monde",2018
"1529","El fotógrafo de Mauthausen",2018
"1530","The War of Chimeras",2017
"1531","Schweik gotovitsya k boyu",1942
"1532","Vozrozdenie Stalingrada",1944
"1536","Recovery Room",2017
"1537","A Symphony of War: Part I",2010
"1538","Thirst",2018
"1539","Chao ji yong shi",1982
"1540","Zui chang de yi ye",1983
"1541","Outlaw King",2018
"1542","Days of December",2016
"1543","Hong sao",1997
"1544","Memoirs of a Sikh Soldier",2018
"1545","Gu tan hui yi",2016
"1547","MILVIO",2020
"1548","First and Last",2016
"1549","Eleven",2018
"1550","Khalkhyn Gol",1940
"1551","All or Nothing",2017
"1552","Fei hu",1952
"1553","Chernomortsy",1942
"1554","War Memorial",2017
"1555","San jin shan cheng",1965
"1556","Bing shan shang de lai ke",1963
"1557","Hai ying",1959
"1558","Guan lian zhang",1951
"1559","Shanghai Fortress",2019
"1560","Special Forces: The Fight Against Terror",2017
"1563","Tamgasodaejang",1995
"1564","Lettre d'un temps d'exil",1988
"1566","Omoniui haengbok",1986
"1567","Proof of Loyalty: Kazuo Yamane and the Nisei Soldiers of Hawaii",2017
"1568","Farewell My Indian Soldier",2016
"1569","Hong hu chi wei dui",1961
"1570","Daring",1993
"1571","Blood of Nanning",1995
"1572","Five Heroes Get Together",2014
"1573","Purple Day",1999
"1574","Shoot for Mao",1982
"1575","Wutai Mountain",1997
"1576","Japanese Red Sun",1986
"1577","Impossible Winter Force",2008
"1578","Iron Army",2000
"1579","The Assaulter",1989
"1580","Lahure",1989
"1581","Qi qi shi bian",1995
"1583","Azimuth",2017
"1584","Dong Cunrui",1955
"1585","RocKabul",2018
"1586","Qi xi",1960
"1587","History Speaks: Diary of a Generation",2017
"1588","Lin hai xue yuan",1960
"1590","Ye huo chun feng dou gu cheng",1963
"1592","Ekattorer Nishan",2016
"1594","Daisny tserguudee sonsotsgoo!",1971
"1601","Dhrubotara",2006
"1602","Here Again",2017
"1603","Bangla",2006
"1604","The New Patriots",2017
"1607","Da hui shi",2016
"1609","Kunlun tie ji",1960
"1610","Liu xia ta da lao jiang",1948
"1611","In Syria",2017
"1612","Unfinished Lights",2017
"1613","Suchona",1988
"1614","Nan zheng bei zhan",1974
"1615","Xiao bing zhang ga",1963
"1616","San ge shizong de ren",1980
"1617","Juejing feng sheng",1994
"1618","Dana Dana (Pearl Pearl) 52 mins Version",2016
"1619","Scream for Me Sarajevo",2017
"1620","Du jiang zhen cha ji",1954
"1621","Du jiang zhen cha ji",1974
"1622","Nan wang de zhan dou",1975
"1623","Di lei zhan",1962
"1624","Bir Protik Ouderland",2016
"1625","Nu bing",1981
"1627","Nan hai chang cheng",1976
"1630","Tie dao wei shi",1960
"1631","Ispanets",2012
"1632","Frost",2017
"1634","Chonggun'gijaui sugi",1980
"1635","Jin ye xing guang can lan",1980
"1636","Kudurun p'yongbomhan chonsaduriyotta",2005
"1637","Beongaewa uloe 2",1995
"1638","Beongaewa uloe 1",1995
"1639","Feng liu nü jie",1995
"1640","Geudeureun jedaebyeongsayeotda",1971
"1642","Rabeya",2008
"1643","Hong Ri",1963
"1644","Pu bu mie de huo yan",1956
"1645","Kingdom of Ants",2012
"1646","Life and Death in 96 Hours",2016
"1647","Brothers",2017
"1648","Ye xi",2007
"1649","Exodos 1826",2017
"1650","True Warriors",2017
"1651","Nanchang qi yi",1981
"1652","Feng yu xia zhong shan",1982
"1653","Xin bing Ma Qiang",1981
"1654","Tie jia 008",1980
"1655","Underground Rendezvous",2007
"1656","The Law of the Sea",2016
"1658","Lei chang xiang si shu",1990
"1659","Chong po li ming qian de hei an",1956
"1662","Shangrao ji zhong ying",1951
"1664","Des Lebens Fülle",2014
"1665","Xue bo di xiao",1994
"1666","Xue shi",1990
"1668","Chang kong xiong ying",1976
"1669","The Mercy of the Jungle",2018
"1670","World War Four",2019
"1671","Ting jin zhong yuan",1979
"1672","Jie fang shi jia zhuang",1981
"1673","Chi zha xiang zhou Ye Jianying",1994
"1674","Confessions to the Mirror",2016
"1675","Pi li nü jiao wa",1990
"1682","Les sept remparts de la citadelle",2017
"1683","1971: Beyond Borders",2017
"1684","Stracheni svitanki",1995
"1685","Dalyokiy vystrel",2005
"1686","Werewolves of the Third Reich",2017
"1687","Das verschwundene Unterseeboot",1915
"1688","The Frozen Front",2017
"1689","The Maryam's Report",2009
"1691","Go for Broke",2018
"1692","The Pillars of Heaven",2017
"1693","Ikari no umi",1944
"1694","Battle Fields",2018
"1695","Che lun gun gun",1975
"1696","Zou zai zhan zheng qian mian",1978
"1698","Kessen no ôzora e",1943
"1699","Tie xue da dong mai",1998
"1702","Legion of Brothers",2017
"1703","Elbrus",2016
"1705","The Eagle's Feather",2002
"1706","Sobibor",2018
"1707","Young Eagles",1944
"1709","Ayla: The Daughter of War",2017
"1710","The Ghazi Attack",2017
"1711","Mobile Suit Gundam: The Origin IV: Eve of Destiny",2016
"1712","Visa to paradise",2010
"1714","Red Army Heroes",1990
"1716","Pearl Harbor: The Accused",2016
"1717","Asszonyok lázadása",2017
"1718","The Passage",1986
"1720","Mulan congjun",1928
"1721","Mogadishu Soldier",2016
"1722","Nafas",2016
"1723","An Apple from Paradise",2010
"1724","Veteránfilm",2018
